📺央视频道,#genre#
新昌新闻综合,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8$山东酒店源-cache:http://47.104.102.192/ZHGXTV/Public/json/live_interface.txt
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8$山东酒店源-cache:http://47.104.102.192/ZHGXTV/Public/json/live_interface.txt
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8$山东酒店源-cache:http://47.104.102.192/ZHGXTV/Public/json/live_interface.txt
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8$山东酒店源-cache:http://47.104.102.192/ZHGXTV/Public/json/live_interface.txt
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8$山东酒店源-cache:http://47.104.102.192/ZHGXTV/Public/json/live_interface.txt
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8$山东酒店源-cache:http://47.104.102.192/ZHGXTV/Public/json/live_interface.txt

☘️北京频道,#genre#

☘️上海频道,#genre#

☘️重庆频道,#genre#

☘️江苏频道,#genre#
南京十八,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8$山东酒店源-cache:http://47.104.102.192/ZHGXTV/Public/json/live_interface.txt
南京新闻综合,http://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8$山东酒店源-cache:http://47.104.102.192/ZHGXTV/Public/json/live_interface.txt

☘️辽宁频道,#genre#
大连综合,rtmp://secret.dltv.cn/dreamStreamCore/tcb3IB5/lv500?p?zliaond
大连生活,rtmp://secret.dltv.cn/dreamStreamCore/JzcFkF4/lv500?p?zliaond
大连文体,rtmp://secret.dltv.cn/dreamStreamCore/hxT7Fc3/lv500?p?zliaond

☘️湖南频道,#genre#

☘️湖北频道,#genre#

☘️广西频道,#genre#

☘️天津频道,#genre#
天津卫视,https://mg.345564.xyz/proxy.php?url=http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226686/1.m3u8

☘️四川频道,#genre#

☘️陕西频道,#genre#

☘️福建频道,#genre#
厦门卫视,https://mg.345564.xyz/proxy.php?url=http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226695/1.m3u8

☘️河南频道,#genre#

☘️河北频道,#genre#
邯郸科技教育,http://live.hd.hdbs.cn/video/s10001-2021hdkjjy/index.m3u8$山东酒店源-cache:http://47.104.102.192/ZHGXTV/Public/json/live_interface.txt
邯郸公共,http://live.hd.hdbs.cn/video/s10001-2021hdgg/index.m3u8$山东酒店源-cache:http://47.104.102.192/ZHGXTV/Public/json/live_interface.txt

☘️贵州频道,#genre#

☘️甘肃频道,#genre#

☘️新疆频道,#genre#
新疆卫视,https://mg.345564.xyz/proxy.php?url=http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226700/1.m3u8

☘️山东频道,#genre#

☘️山西频道,#genre#

☘️安徽频道,#genre#

☘️吉林频道,#genre#

☘️内蒙古频道,#genre#

☘️云南频道,#genre#

☘️黑龙江频道,#genre#

🌊港·澳·台,#genre#
翡翠台,https://mg.345564.xyz/proxy.php?url=https://cdn3.163189.xyz/live/fct/stream.m3u8
翡翠台,https://mg.345564.xyz/proxy.php?url=http://jxiptv.dpdns.org/stream/4gtv/null/master.m3u8?u=test&p=9f86d081884c7d659a2feaa0c55ad015a3bf4f1b2b0b822cd15d6c15b0f00a08
明珠台,https://mg.345564.xyz/proxy.php?url=http://jxiptv.dpdns.org/stream/4gtv/null-1/master.m3u8?u=test&p=9f86d081884c7d659a2feaa0c55ad015a3bf4f1b2b0b822cd15d6c15b0f00a08
凤凰资讯,https://mg.345564.xyz/proxy.php?url=https://www.youtube.com/watch?v=HFib76ySpbU
凤凰资讯,https://mg.345564.xyz/proxy.php?url=https://cdn3.163189.xyz/live/fhzx/stream.m3u8
J2,https://mg.345564.xyz/proxy.php?url=http://43.251.102.18:4000/play/a00c

🌊港·澳·台·外全,#genre#
*HOY Infotainment,https://mg.345564.xyz/proxy.php?url=http://43.251.102.18:4000/play/a004
ABC 16 Wilkes Barre PA (WNEP) (1080p),https://mg.345564.xyz/proxy.php?url=https://livevideo.tegnadigital.com/wnep/v1/master/f9c1bf9ffd6ac86b6173a7c169ff6e3f4efbd693/WNEP/elvs/live.m3u8
ABC 8 Dallas TX (WFAA) (1080p),https://mg.345564.xyz/proxy.php?url=https://livevideo.tegnadigital.com/wfaa/v1/master/f9c1bf9ffd6ac86b6173a7c169ff6e3f4efbd693/WFAA/elvs/live.m3u8
ABC News,https://mg.345564.xyz/proxy.php?url=https://smart.pendy.dpdns.org/youtube.php?id=-mvUkiILTqI
ABC News,https://mg.345564.xyz/proxy.php?url=https://content.uplynk.com/channel/3324f2467c414329b3b0cc5cd987b6be.m3u8
Action Hollywood Movies,https://mg.345564.xyz/proxy.php?url=https://lightning-actionhollywood-xiaomi.amagi.tv/playlist.m3u8
Africa News (EU),https://mg.345564.xyz/proxy.php?url=https://euronews-africanews-english-1-eu.xiaomi.wurl.tv/playlist.m3u8
Al Jazeera English,https://mg.345564.xyz/proxy.php?url=https://live-hls-web-aje.getaj.net/AJE/index.m3u8
Animax(HK),https://mg.345564.xyz/proxy.php?url=http://aktv_stream.m16tv.cfd/stream/aktv2/animaxhk/AKTV.m3u8
Auto Allstars (EU),https://mg.345564.xyz/proxy.php?url=https://extremeinternational-autoallstars-1-eu.xiaomi.wurl.tv/playlist.m3u8
Beautiful Planet (EU),https://mg.345564.xyz/proxy.php?url=https://answermedia-beautiful-planet-1-eu.xiaomi.wurl.tv/playlist.m3u8
Best TV ever (EU),https://mg.345564.xyz/proxy.php?url=https://bec-besttvever-1-eu.xiaomi.wurl.tv/playlist.m3u8
Bloomberg TV,https://mg.345564.xyz/proxy.php?url=https://dai.google.com/linear/hls/event/NiumF4GTSGe-pXM-iMsP0A/master.m3u8
Bloomberg TV (EU),https://mg.345564.xyz/proxy.php?url=https://bloomberg-bloombergtv-3-eu.xiaomi.wurl.tv/playlist.m3u8
Bloomberg TV Asia Live Event,https://mg.345564.xyz/proxy.php?url=https://www.bloomberg.com/media-manifest/streams/asia-event.m3u8
Bloomberg TV US Politics Live Event,https://mg.345564.xyz/proxy.php?url=https://www.bloomberg.com/media-manifest/streams/politics.m3u8
CBS 11 Houston TX (KHOU) (1080p),https://mg.345564.xyz/proxy.php?url=https://livevideo.tegnadigital.com/khou/v1/master/f9c1bf9ffd6ac86b6173a7c169ff6e3f4efbd693/KHOU/elvs/live.m3u8
CBS 9 Washington DC (WUSA) (1080p),https://mg.345564.xyz/proxy.php?url=https://livevideo.tegnadigital.com/wusa/v1/master/f9c1bf9ffd6ac86b6173a7c169ff6e3f4efbd693/WUSA-2/index.m3u8
CBS News,https://mg.345564.xyz/proxy.php?url=https://dai.google.com/linear/hls/event/EezGs5EpSjSr-sYjB2qysw/master.m3u8?imafw_csid=vcbs_samsung_mobile_allos_live&imafw__fw_h_referer=com.samsung.android.tvplus&imafw_description_url=https%3A%2F%2Fwww.cbsnews.com%2Flive&imafw__fw_did=tifa%3A%7BPSID%7D&imafw__fw_is_lat=%7BTARGETOPT%7D&imafw__fw_vcid2=%7BPSID%7D&imafw__fw_app_bundle=com.samsung.android.tvplus&imafw__fw_us_privacy=1YNY&imafw_is_lat=%7BTARGETOPT%7D&dai-ah=1
CCTV1港澳版,https://mg.345564.xyz/proxy.php?url=https://cdn5.163189.xyz/live/cctv1/stream.m3u8
Caillou (FR),https://mg.345564.xyz/proxy.php?url=https://dhx-caillou-2-fr.xiaomi.wurl.tv/playlist.m3u8
Cartoon Network 动漫,https://mg.345564.xyz/proxy.php?url=https://cdn1.skygo.mn/live/disk1/Cartoon_Network/HLS-FTA/Cartoon_Network.m3u8
Channel News Asia,https://mg.345564.xyz/proxy.php?url=http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
China Central Television Channel 1 (CCTV-1),https://mg.345564.xyz/proxy.php?url=http://43.251.102.18:4000/play/a008
Clarity 4K,https://mg.345564.xyz/proxy.php?url=https://d6s2o8so4wk28.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-2vzmnn0zl3exh-prod/amgclarity4k/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
Clix (EU),https://mg.345564.xyz/proxy.php?url=https://clix-clix-1-eu.xiaomi.wurl.tv/playlist.m3u8
Clubbing TV,https://mg.345564.xyz/proxy.php?url=https://clubbingtv-xiaomi.amagi.tv/playlist.m3u8
ComedyDynamics,https://mg.345564.xyz/proxy.php?url=https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01201-cinedigmenterta-comedydynamics-xiaomi/playlist.m3u8
DW English,https://mg.345564.xyz/proxy.php?url=https://dwamdstream102.akamaized.net/hls/live/2015525/dwstream102/index.m3u8
Drone TV (EU),https://mg.345564.xyz/proxy.php?url=https://airvuz-dronetv-1-eu.xiaomi.wurl.tv/playlist.m3u8
ESPN,https://mg.345564.xyz/proxy.php?url=http://143.244.60.30/ESPN/index.m3u8
ESTV,https://mg.345564.xyz/proxy.php?url=https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg00303-televisionkorea-estv-xiaomi/playlist.m3u8
Edge Sports,https://mg.345564.xyz/proxy.php?url=https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg00780-imgmedialtd-edgesports-xiaomi/playlist.m3u8
Eurosport,https://mg.345564.xyz/proxy.php?url=http://dmitwlvvll.cdn.mangomolo.com/dubaisportshd/smil:dubaisportshd.smil/chunklist_b1600000.m3u8
FOX East (WFXT) (720p),https://mg.345564.xyz/proxy.php?url=http://143.244.60.30/FOX_EAST/index.m3u8
Fashion TV,https://mg.345564.xyz/proxy.php?url=http://91.247.68.229:8000/play/Fashion/index.m3u8
Fashion TV,https://mg.345564.xyz/proxy.php?url=https://74561d5f51654ed0acab43a090aafb81.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/Samsung-gb_FashionTV/playlist.m3u8?ads.wurl_channel=381&ads.wurl_name=FashionTV&ads.psid=%7BPSID%7D&ads.targetopt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.coppa=0&ads.consent=%7BTC_STRING%7D
Fashion TV UHD,https://mg.345564.xyz/proxy.php?url=https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
Fireplace 4K,https://mg.345564.xyz/proxy.php?url=https://d83tn4bh2lria.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-af0ty8yffo1e1-prod/amgfireplace4k/playlist.m3u8
Fite TV (EU),https://mg.345564.xyz/proxy.php?url=https://answermedia-fite-tv-1-eu.xiaomi.wurl.tv/playlist.m3u8
Fox 61 News Hartford CT (WTIC-TV),https://mg.345564.xyz/proxy.php?url=https://livevideo.tegnadigital.com/wtic/v1/master/f9c1bf9ffd6ac86b6173a7c169ff6e3f4efbd693/WTIC/elvs/live.m3u8
Fuel TV (ES),https://mg.345564.xyz/proxy.php?url=https://fueltv-fueltv-21-es.xiaomi.wurl.tv/playlist.m3u8
Global News,https://mg.345564.xyz/proxy.php?url=https://live.corusdigitaldev.com/groupd/live/49a91e7f-1023-430f-8d66-561055f3d0f7/live.isml/live-audio_1=96000-video=2499968.m3u8
Globi (EU),https://mg.345564.xyz/proxy.php?url=https://globi-globi-1-eu.xiaomi.wurl.tv/playlist.m3u8
Gravitas Movies (EU),https://mg.345564.xyz/proxy.php?url=https://gravitas-movies-eu.xiaomi.wurl.tv/playlist.m3u8
InTrouble,https://mg.345564.xyz/proxy.php?url=https://samsunguk-introubleuk-f8zvl.amagi.tv/playlist/samsunguk-introubleuk/playlist.m3u8?ads.did=%7BPSID%7D&ads.dnt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.tc_string=%7BTC_STRING%7D&ads.coppa=0
Insight TV,https://mg.345564.xyz/proxy.php?url=https://dai.google.com/linear/hls/event/KAfBFcVrQgKmHhpzvkEn9A/master.m3u8
Insight TV,https://mg.345564.xyz/proxy.php?url=https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg00861-terninternation-insighttvrow-xiaomi/playlist.m3u8
Inwonder,https://mg.345564.xyz/proxy.php?url=https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg00861-terninternation-inwonder-xiaomi/playlist.m3u8
Iran International,https://mg.345564.xyz/proxy.php?url=https://dev-live.livetvstream.co.uk/LS-63503-4/index.m3u8
J2,https://mg.345564.xyz/proxy.php?url=http://43.251.102.18:4000/play/a00c
KFMB CBS 8,https://mg.345564.xyz/proxy.php?url=https://livevideo.tegnadigital.com/kfmb/v1/master/f9c1bf9ffd6ac86b6173a7c169ff6e3f4efbd693/KFMB/elvs/live.m3u8
LOUPE 4K,https://mg.345564.xyz/proxy.php?url=http://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
Level Up (EU),https://mg.345564.xyz/proxy.php?url=https://answermedia-leveluptv-1-eu.xiaomi.wurl.tv/playlist.m3u8
Love Nature 4K,https://mg.345564.xyz/proxy.php?url=https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
Love Nature 4K,https://mg.345564.xyz/proxy.php?url=https://d18dyiwu97wm6q.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/LoveNature4K2-prod/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
MBC,https://mg.345564.xyz/proxy.php?url=http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
MOVIE BOX,https://mg.345564.xyz/proxy.php?url=https://cdn1.skygo.mn/live/disk1/Moviebox/HLS-FTA/Moviebox.m3u8
MYZEN,https://mg.345564.xyz/proxy.php?url=https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01255-secomcofites-my-myzenen-xiaomi/playlist.m3u8
MoreU (EU),https://mg.345564.xyz/proxy.php?url=https://bec-moreu-1-eu.xiaomi.wurl.tv/playlist.m3u8
MovieDome,https://mg.345564.xyz/proxy.php?url=https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg00771-kochfilmsgerman-moviedome-xiaomi/playlist.m3u8
Mtrspt1 1 (EU),https://mg.345564.xyz/proxy.php?url=https://kravemedia-mtrspt1-1-eu.xiaomi.wurl.tv/playlist.m3u8
Mytime (DE),https://mg.345564.xyz/proxy.php?url=https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00500-studiocitypictu-mytimede-xiaomi/playlist.m3u8
Mytime (ES),https://mg.345564.xyz/proxy.php?url=https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00500-studiocitypictu-mytimees-xiaomi/playlist.m3u8
NASA Public Channel,https://mg.345564.xyz/proxy.php?url=https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master_2000.m3u8
NASA TV UHD,https://mg.345564.xyz/proxy.php?url=https://endpnt.com/hls/nasa4k60/playlist.m3u8
NBA TV,https://mg.345564.xyz/proxy.php?url=http://143.244.60.30/NBATV/index.m3u8
NBC Sports Bay Area Plus US,https://mg.345564.xyz/proxy.php?url=https://stream03.welocal.stream/stream/sat-nby/ngrp:sat-nby.stream_all/index.m3u8
NBC Sports California,https://mg.345564.xyz/proxy.php?url=https://59e8e1c60a2b2.streamlock.net/509/509.stream/playlist.m3u8
NBC Sports Chicago Plus(Fox 32),https://mg.345564.xyz/proxy.php?url=https://lnc-wfld.tubi.video/index.m3u8
NEW KPOP (EU),https://mg.345564.xyz/proxy.php?url=https://newidco-newkid-1-eu.xiaomi.wurl.tv/playlist.m3u8
Newsmax,https://mg.345564.xyz/proxy.php?url=http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
NickToons (720p),https://mg.345564.xyz/proxy.php?url=http://143.244.60.30/NICKTOONS/index.m3u8
Nickelodeon,https://mg.345564.xyz/proxy.php?url=http://143.244.60.30/NICKELODEON/index.m3u8
Ohio: Wheeling - Steubenville,https://mg.345564.xyz/proxy.php?url=https://livevideo.tegnadigital.com/kusa/v1/master/f9c1bf9ffd6ac86b6173a7c169ff6e3f4efbd693/KUSA/elvs/live.m3u8
PHOENIX HK CHANNEL,https://mg.345564.xyz/proxy.php?url=http://43.251.102.18:4000/play/a00m
PopC,https://mg.345564.xyz/proxy.php?url=http://aktv_stream.m16tv.cfd/stream/aktv2/popc/AKTV.m3u8
PopC,https://mg.345564.xyz/proxy.php?url=http://jxiptv.dpdns.org/stream/4gtv/popc/master.m3u8?u=test&p=9f86d081884c7d659a2feaa0c55ad015a3bf4f1b2b0b822cd15d6c15b0f00a08
PowerNation (EU),https://mg.345564.xyz/proxy.php?url=https://rtmtv-samsung-eu.xiaomi.wurl.tv/playlist.m3u8
Qyou India,https://mg.345564.xyz/proxy.php?url=https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01687-qyouindia-qyoutvxiaomi-ono/playlist.m3u8
RT,https://mg.345564.xyz/proxy.php?url=https://rt-glb.rttv.com/live/rtnews/playlist.m3u8
RT [ESP],https://mg.345564.xyz/proxy.php?url=https://rt-esp.rttv.com/live/rtesp/playlist.m3u8
RTHK TV 31,https://mg.345564.xyz/proxy.php?url=http://43.251.102.18:4000/play/a006
